scenario,repetition,scheme,test_cindex,test_cindex_gain,support_recovery,no_relation,censoring_fraction
R3_adversarial,38,joint_m010,0.5107913669064749,-0.016786570743405282,0.55,0.0,0.3916666666666667
R3_adversarial,38,joint_m020,0.5275779376498801,0.0,0.5,1.0,0.3916666666666667
R3_adversarial,39,joint_m0,0.5984126984126984,-0.01746031746031751,0.5,0.0,0.39722222222222225
R3_adversarial,39,joint_m005,0.5984126984126984,-0.01746031746031751,0.5,0.0,0.39722222222222225
R3_adversarial,39,joint_m010,0.5984126984126984,-0.01746031746031751,0.5,0.0,0.39722222222222225
R3_adversarial,39,joint_m020,0.5984126984126984,-0.01746031746031751,0.5,0.0,0.39722222222222225
R3_adversarial,40,joint_m0,0.5961055276381909,0.033291457286432125,0.45,0.0,0.4388888888888889
R3_adversarial,40,joint_m005,0.5961055276381909,0.033291457286432125,0.45,0.0,0.4388888888888889
R3_adversarial,40,joint_m010,0.5961055276381909,0.033291457286432125,0.45,0.0,0.4388888888888889
R3_adversarial,40,joint_m020,0.5961055276381909,0.033291457286432125,0.45,0.0,0.4388888888888889
R3_adversarial,41,joint_m0,0.5847408270238789,0.016307513104251603,0.55,0.0,0.36111111111111116
R3_adversarial,41,joint_m005,0.5847408270238789,0.016307513104251603,0.55,0.0,0.36111111111111116
R3_adversarial,41,joint_m010,0.5684333139196273,0.0,0.5,1.0,0.36111111111111116
R3_adversarial,41,joint_m020,0.5684333139196273,0.0,0.5,1.0,0.36111111111111116
R3_adversarial,42,joint_m0,0.6151866151866152,-0.025740025740025763,0.6,0.0,0.39722222222222225
R3_adversarial,42,joint_m005,0.640926640926641,0.0,0.3,1.0,0.39722222222222225
R3_adversarial,42,joint_m010,0.640926640926641,0.0,0.3,1.0,0.39722222222222225
R3_adversarial,42,joint_m020,0.640926640926641,0.0,0.3,1.0,0.39722222222222225
R3_adversarial,43,joint_m0,0.5969040247678019,0.01114551083591342,0.35,0.0,0.4083333333333333
R3_adversarial,43,joint_m005,0.5969040247678019,0.01114551083591342,0.35,0.0,0.4083333333333333
R3_adversarial,43,joint_m010,0.5969040247678019,0.01114551083591342,0.35,0.0,0.4083333333333333
R3_adversarial,43,joint_m020,0.5857585139318885,0.0,0.4,1.0,0.4083333333333333
R3_adversarial,44,joint_m0,0.5835152838427947,0.013100436681222627,0.4,0.0,0.4194444444444444
R3_adversarial,44,joint_m005,0.5835152838427947,0.013100436681222627,0.4,0.0,0.4194444444444444
R3_adversarial,44,joint_m010,0.5835152838427947,0.013100436681222627,0.4,0.0,0.4194444444444444
R3_adversarial,44,joint_m020,0.5835152838427947,0.013100436681222627,0.4,0.0,0.4194444444444444
R3_adversarial,45,joint_m0,0.5990990990990991,0.03346203346203347,0.45,0.0,0.3944444444444445
R3_adversarial,45,joint_m005,0.5990990990990991,0.03346203346203347,0.45,0.0,0.3944444444444445
R3_adversarial,45,joint_m010,0.5990990990990991,0.03346203346203347,0.45,0.0,0.3944444444444445
R3_adversarial,45,joint_m020,0.6138996138996139,0.04826254826254828,0.6,0.0,0.3944444444444445
R3_adversarial,46,joint_m0,0.6133333333333333,0.01866666666666661,0.3,0.0,0.38611111111111107
R3_adversarial,46,joint_m005,0.6133333333333333,0.01866666666666661,0.3,0.0,0.38611111111111107
R3_adversarial,46,joint_m010,0.6133333333333333,0.01866666666666661,0.3,0.0,0.38611111111111107
R3_adversarial,46,joint_m020,0.6133333333333333,0.01866666666666661,0.3,0.0,0.38611111111111107
R3_adversarial,47,joint_m0,0.5320715036803365,0.00578338590956895,0.45,0.0,0.41388888888888886
R3_adversarial,47,joint_m005,0.5320715036803365,0.00578338590956895,0.45,0.0,0.41388888888888886
R3_adversarial,47,joint_m010,0.5320715036803365,0.00578338590956895,0.45,0.0,0.41388888888888886
R3_adversarial,47,joint_m020,0.5320715036803365,0.00578338590956895,0.45,0.0,0.41388888888888886
R3_adversarial,48,joint_m0,0.6331538001196888,0.0,0.25,1.0,0.4361111111111111
R3_adversarial,48,joint_m005,0.6331538001196888,0.0,0.25,1.0,0.4361111111111111
R3_adversarial,48,joint_m010,0.6331538001196888,0.0,0.25,1.0,0.4361111111111111
R3_adversarial,48,joint_m020,0.6331538001196888,0.0,0.25,1.0,0.4361111111111111
R3_adversarial,49,joint_m0,0.5847457627118644,0.10234680573663624,0.55,0.0,0.4194444444444444
R3_adversarial,49,joint_m005,0.5847457627118644,0.10234680573663624,0.55,0.0,0.4194444444444444
R3_adversarial,49,joint_m010,0.5847457627118644,0.10234680573663624,0.55,0.0,0.4194444444444444
R3_adversarial,49,joint_m020,0.5847457627118644,0.10234680573663624,0.55,0.0,0.4194444444444444
R4_all_harmful,0,joint_m0,0.5251479289940828,0.010355029585798814,0.35,0.0,0.4111111111111111
R4_all_harmful,0,joint_m005,0.5251479289940828,0.010355029585798814,0.35,0.0,0.4111111111111111
R4_all_harmful,0,joint_m010,0.5251479289940828,0.010355029585798814,0.35,0.0,0.4111111111111111
R4_all_harmful,0,joint_m020,0.5251479289940828,0.010355029585798814,0.35,0.0,0.4111111111111111
R4_all_harmful,1,joint_m0,0.5672058003346346,0.0,0.5,1.0,0.4111111111111111
R4_all_harmful,1,joint_m005,0.5672058003346346,0.0,0.5,1.0,0.4111111111111111
R4_all_harmful,1,joint_m010,0.5672058003346346,0.0,0.5,1.0,0.4111111111111111
R4_all_harmful,1,joint_m020,0.5672058003346346,0.0,0.5,1.0,0.4111111111111111
R4_all_harmful,2,joint_m0,0.5308641975308642,-0.034437946718648416,0.35,0.0,0.3916666666666667
R4_all_harmful,2,joint_m005,0.5737491877842755,0.008447043534762888,0.35,0.0,0.3916666666666667
R4_all_harmful,2,joint_m010,0.5653021442495126,0.0,0.4,1.0,0.3916666666666667
R4_all_harmful,2,joint_m020,0.5653021442495126,0.0,0.4,1.0,0.3916666666666667
R4_all_harmful,3,joint_m0,0.6057457212713936,0.004889975550122161,0.4,0.0,0.4027777777777778
R4_all_harmful,3,joint_m005,0.6057457212713936,0.004889975550122161,0.4,0.0,0.4027777777777778
R4_all_harmful,3,joint_m010,0.6057457212713936,0.004889975550122161,0.4,0.0,0.4027777777777778
R4_all_harmful,3,joint_m020,0.5904645476772616,-0.010391198044009786,0.4,0.0,0.4027777777777778
R4_all_harmful,4,joint_m0,0.6092219020172911,0.005187319884726205,0.35,0.0,0.4472222222222222
R4_all_harmful,4,joint_m005,0.6092219020172911,0.005187319884726205,0.35,0.0,0.4472222222222222
R4_all_harmful,4,joint_m010,0.6040345821325649,0.0,0.45,1.0,0.4472222222222222
R4_all_harmful,4,joint_m020,0.6040345821325649,0.0,0.45,1.0,0.4472222222222222
R4_all_harmful,5,joint_m0,0.5641173087981599,0.0,0.3,1.0,0.4361111111111111
R4_all_harmful,5,joint_m005,0.5641173087981599,0.0,0.3,1.0,0.4361111111111111
R4_all_harmful,5,joint_m010,0.5641173087981599,0.0,0.3,1.0,0.4361111111111111
R4_all_harmful,5,joint_m020,0.5641173087981599,0.0,0.3,1.0,0.4361111111111111
R4_all_harmful,6,joint_m0,0.5287896592244419,0.0,0.3,0.0,0.41666666666666663
R4_all_harmful,6,joint_m005,0.5287896592244419,0.0,0.3,0.0,0.41666666666666663
R4_all_harmful,6,joint_m010,0.5287896592244419,0.0,0.3,0.0,0.41666666666666663
R4_all_harmful,6,joint_m020,0.5287896592244419,0.0,0.3,0.0,0.41666666666666663
R4_all_harmful,7,joint_m0,0.6261355695317959,-0.030747728860936463,0.3,0.0,0.43333333333333335
R4_all_harmful,7,joint_m005,0.6065688329839273,-0.05031446540880513,0.3,0.0,0.43333333333333335
R4_all_harmful,7,joint_m010,0.6568832983927324,0.0,0.35,1.0,0.43333333333333335
R4_all_harmful,7,joint_m020,0.6568832983927324,0.0,0.35,1.0,0.43333333333333335
R4_all_harmful,8,joint_m0,0.6294736842105263,0.0,0.45,1.0,0.3666666666666667
R4_all_harmful,8,joint_m005,0.6294736842105263,0.0,0.45,1.0,0.3666666666666667
R4_all_harmful,8,joint_m010,0.6294736842105263,0.0,0.45,1.0,0.3666666666666667
R4_all_harmful,8,joint_m020,0.6294736842105263,0.0,0.45,1.0,0.3666666666666667
R4_all_harmful,9,joint_m0,0.6086679413639261,0.0,0.35,0.0,0.4666666666666667
R4_all_harmful,9,joint_m005,0.6086679413639261,0.0,0.35,0.0,0.4666666666666667
R4_all_harmful,9,joint_m010,0.6086679413639261,0.0,0.35,0.0,0.4666666666666667
R4_all_harmful,9,joint_m020,0.5564053537284895,-0.052262587635436564,0.3,0.0,0.4666666666666667
R4_all_harmful,10,joint_m0,0.5882753919563736,-0.00749829584185413,0.35,0.0,0.38888888888888884
R4_all_harmful,10,joint_m005,0.5882753919563736,-0.00749829584185413,0.35,0.0,0.38888888888888884
R4_all_harmful,10,joint_m010,0.5882753919563736,-0.00749829584185413,0.35,0.0,0.38888888888888884
R4_all_harmful,10,joint_m020,0.5957736877982277,0.0,0.35,1.0,0.38888888888888884
R4_all_harmful,11,joint_m0,0.49743964886613024,0.0,0.25,0.0,0.46111111111111114
R4_all_harmful,11,joint_m005,0.49743964886613024,0.0,0.25,0.0,0.46111111111111114
R4_all_harmful,11,joint_m010,0.49743964886613024,0.0,0.25,0.0,0.46111111111111114
R4_all_harmful,11,joint_m020,0.49743964886613024,0.0,0.25,0.0,0.46111111111111114
R4_all_harmful,12,joint_m0,0.5580975316074653,0.004214328717639937,0.4,0.0,0.44166666666666665
R4_all_harmful,12,joint_m005,0.5538832028898254,0.0,0.45,1.0,0.44166666666666665
R4_all_harmful,12,joint_m010,0.5538832028898254,0.0,0.45,1.0,0.44166666666666665
R4_all_harmful,12,joint_m020,0.5538832028898254,0.0,0.45,1.0,0.44166666666666665
R4_all_harmful,13,joint_m0,0.5854545454545454,-0.043636363636363695,0.25,0.0,0.4444444444444444
R4_all_harmful,13,joint_m005,0.5854545454545454,-0.043636363636363695,0.25,0.0,0.4444444444444444
R4_all_harmful,13,joint_m010,0.5854545454545454,-0.043636363636363695,0.25,0.0,0.4444444444444444
R4_all_harmful,13,joint_m020,0.5854545454545454,-0.043636363636363695,0.25,0.0,0.4444444444444444
R4_all_harmful,14,joint_m0,0.484529702970297,-0.06497524752475253,0.2,0.0,0.48611111111111116
R4_all_harmful,14,joint_m005,0.484529702970297,-0.06497524752475253,0.2,0.0,0.48611111111111116
R4_all_harmful,14,joint_m010,0.47586633663366334,-0.0736386138613862,0.2,0.0,0.48611111111111116
R4_all_harmful,14,joint_m020,0.45235148514851486,-0.09715346534653468,0.15,0.0,0.48611111111111116
R4_all_harmful,15,joint_m0,0.613118399110617,0.013896609227348589,0.5,0.0,0.4194444444444444
R4_all_harmful,15,joint_m005,0.613118399110617,0.013896609227348589,0.5,0.0,0.4194444444444444
R4_all_harmful,15,joint_m010,0.613118399110617,0.013896609227348589,0.5,0.0,0.4194444444444444
R4_all_harmful,15,joint_m020,0.613118399110617,0.013896609227348589,0.5,0.0,0.4194444444444444
R4_all_harmful,16,joint_m0,0.541002277904328,0.0,0.3,1.0,0.3916666666666667
R4_all_harmful,16,joint_m005,0.541002277904328,0.0,0.3,1.0,0.3916666666666667
R4_all_harmful,16,joint_m010,0.541002277904328,0.0,0.3,1.0,0.3916666666666667
R4_all_harmful,16,joint_m020,0.541002277904328,0.0,0.3,1.0,0.3916666666666667
R4_all_harmful,17,joint_m0,0.4448183041722746,-0.04374158815612378,0.25,0.0,0.41388888888888886
R4_all_harmful,17,joint_m005,0.4448183041722746,-0.04374158815612378,0.25,0.0,0.41388888888888886
R4_all_harmful,17,joint_m010,0.4448183041722746,-0.04374158815612378,0.25,0.0,0.41388888888888886
R4_all_harmful,17,joint_m020,0.4448183041722746,-0.04374158815612378,0.25,0.0,0.41388888888888886
R4_all_harmful,18,joint_m0,0.5445935280189423,-0.015785319652723007,0.3,0.0,0.4472222222222222
R4_all_harmful,18,joint_m005,0.5445935280189423,-0.015785319652723007,0.3,0.0,0.4472222222222222
R4_all_harmful,18,joint_m010,0.5445935280189423,-0.015785319652723007,0.3,0.0,0.4472222222222222
R4_all_harmful,18,joint_m020,0.5603788476716653,0.0,0.3,1.0,0.4472222222222222
R4_all_harmful,19,joint_m0,0.536403235843186,0.00995644057249534,0.25,0.0,0.42500000000000004
R4_all_harmful,19,joint_m005,0.536403235843186,0.00995644057249534,0.25,0.0,0.42500000000000004
R4_all_harmful,19,joint_m010,0.536403235843186,0.00995644057249534,0.25,0.0,0.42500000000000004
R4_all_harmful,19,joint_m020,0.536403235843186,0.00995644057249534,0.25,0.0,0.42500000000000004
R4_all_harmful,20,joint_m0,0.6191780821917808,-0.013698630136986245,0.35,0.0,0.42500000000000004
R4_all_harmful,20,joint_m005,0.6328767123287671,0.0,0.4,1.0,0.42500000000000004
R4_all_harmful,20,joint_m010,0.6328767123287671,0.0,0.4,1.0,0.42500000000000004
R4_all_harmful,20,joint_m020,0.6328767123287671,0.0,0.4,1.0,0.42500000000000004
R4_all_harmful,21,joint_m0,0.5458715596330275,-0.016055045871559703,0.4,0.0,0.4222222222222223
R4_all_harmful,21,joint_m005,0.5458715596330275,-0.016055045871559703,0.4,0.0,0.4222222222222223
R4_all_harmful,21,joint_m010,0.5458715596330275,-0.016055045871559703,0.4,0.0,0.4222222222222223
R4_all_harmful,21,joint_m020,0.5619266055045872,0.0,0.45,1.0,0.4222222222222223
R4_all_harmful,22,joint_m0,0.6330049261083743,0.0030788177339901024,0.4,0.0,0.4444444444444444
R4_all_harmful,22,joint_m005,0.6330049261083743,0.0030788177339901024,0.4,0.0,0.4444444444444444
R4_all_harmful,22,joint_m010,0.6330049261083743,0.0030788177339901024,0.4,0.0,0.4444444444444444
R4_all_harmful,22,joint_m020,0.6330049261083743,0.0030788177339901024,0.4,0.0,0.4444444444444444
R4_all_harmful,23,joint_m0,0.6359857482185273,0.00059382422802845,0.3,0.0,0.3666666666666667
R4_all_harmful,23,joint_m005,0.6359857482185273,0.00059382422802845,0.3,0.0,0.3666666666666667
R4_all_harmful,23,joint_m010,0.6401425178147269,0.004750593824228044,0.3,0.0,0.3666666666666667
R4_all_harmful,23,joint_m020,0.6401425178147269,0.004750593824228044,0.3,0.0,0.3666666666666667
R4_all_harmful,24,joint_m0,0.6477777777777778,0.021666666666666723,0.3,0.0,0.3944444444444445
R4_all_harmful,24,joint_m005,0.6477777777777778,0.021666666666666723,0.3,0.0,0.3944444444444445
R4_all_harmful,24,joint_m010,0.6477777777777778,0.021666666666666723,0.3,0.0,0.3944444444444445
R4_all_harmful,24,joint_m020,0.6477777777777778,0.021666666666666723,0.3,0.0,0.3944444444444445
R4_all_harmful,25,joint_m0,0.6625,0.015625,0.35,0.0,0.4194444444444444
R4_all_harmful,25,joint_m005,0.6625,0.015625,0.35,0.0,0.4194444444444444
R4_all_harmful,25,joint_m010,0.6625,0.015625,0.35,0.0,0.4194444444444444
R4_all_harmful,25,joint_m020,0.6625,0.015625,0.35,0.0,0.4194444444444444
R4_all_harmful,26,joint_m0,0.4586092715231788,0.0,0.3,1.0,0.4666666666666667
R4_all_harmful,26,joint_m005,0.4586092715231788,0.0,0.3,1.0,0.4666666666666667
R4_all_harmful,26,joint_m010,0.4586092715231788,0.0,0.3,1.0,0.4666666666666667
R4_all_harmful,26,joint_m020,0.4586092715231788,0.0,0.3,1.0,0.4666666666666667
R4_all_harmful,27,joint_m0,0.5741066198008201,-0.006444053895723556,0.3,0.0,0.4222222222222223
R4_all_harmful,27,joint_m005,0.5741066198008201,-0.006444053895723556,0.3,0.0,0.4222222222222223
R4_all_harmful,27,joint_m010,0.5741066198008201,-0.006444053895723556,0.3,0.0,0.4222222222222223
R4_all_harmful,27,joint_m020,0.5805506736965437,0.0,0.35,1.0,0.4222222222222223
R4_all_harmful,28,joint_m0,0.5808600847970927,-0.0066626287098727754,0.3,0.0,0.40555555555555556
R4_all_harmful,28,joint_m005,0.5808600847970927,-0.0066626287098727754,0.3,0.0,0.40555555555555556
R4_all_harmful,28,joint_m010,0.5808600847970927,-0.0066626287098727754,0.3,0.0,0.40555555555555556
R4_all_harmful,28,joint_m020,0.5857056329497274,-0.00181708055723806,0.3,0.0,0.40555555555555556
R4_all_harmful,29,joint_m0,0.4737967914438503,0.0,0.2,1.0,0.38611111111111107
R4_all_harmful,29,joint_m005,0.4737967914438503,0.0,0.2,1.0,0.38611111111111107
R4_all_harmful,29,joint_m010,0.4737967914438503,0.0,0.2,1.0,0.38611111111111107
R4_all_harmful,29,joint_m020,0.4737967914438503,0.0,0.2,1.0,0.38611111111111107
R4_all_harmful,30,joint_m0,0.6560587515299877,0.017135862913096656,0.35,0.0,0.4111111111111111
R4_all_harmful,30,joint_m005,0.6560587515299877,0.017135862913096656,0.35,0.0,0.4111111111111111
R4_all_harmful,30,joint_m010,0.6560587515299877,0.017135862913096656,0.35,0.0,0.4111111111111111
R4_all_harmful,30,joint_m020,0.6389228886168911,0.0,0.4,1.0,0.4111111111111111
R4_all_harmful,31,joint_m0,0.6048578199052133,0.0,0.45,1.0,0.35277777777777775
R4_all_harmful,31,joint_m005,0.6048578199052133,0.0,0.45,1.0,0.35277777777777775
R4_all_harmful,31,joint_m010,0.6048578199052133,0.0,0.45,1.0,0.35277777777777775
R4_all_harmful,31,joint_m020,0.6048578199052133,0.0,0.45,1.0,0.35277777777777775
R4_all_harmful,32,joint_m0,0.5088218554354013,0.008537279453614155,0.25,0.0,0.3666666666666667
R4_all_harmful,32,joint_m005,0.5088218554354013,0.008537279453614155,0.25,0.0,0.3666666666666667
R4_all_harmful,32,joint_m010,0.5088218554354013,0.008537279453614155,0.25,0.0,0.3666666666666667
R4_all_harmful,32,joint_m020,0.5002845759817871,0.0,0.35,1.0,0.3666666666666667
R4_all_harmful,33,joint_m0,0.579102281089036,-0.04194260485651213,0.45,0.0,0.41666666666666663
R4_all_harmful,33,joint_m005,0.579102281089036,-0.04194260485651213,0.45,0.0,0.41666666666666663
R4_all_harmful,33,joint_m010,0.579102281089036,-0.04194260485651213,0.45,0.0,0.41666666666666663
R4_all_harmful,33,joint_m020,0.579102281089036,-0.04194260485651213,0.45,0.0,0.41666666666666663
R4_all_harmful,34,joint_m0,0.5814917127071824,-0.055939226519337026,0.3,0.0,0.41388888888888886
R4_all_harmful,34,joint_m005,0.5814917127071824,-0.055939226519337026,0.3,0.0,0.41388888888888886
R4_all_harmful,34,joint_m010,0.5814917127071824,-0.055939226519337026,0.3,0.0,0.41388888888888886
R4_all_harmful,34,joint_m020,0.5814917127071824,-0.055939226519337026,0.3,0.0,0.41388888888888886
R4_all_harmful,35,joint_m0,0.7021640091116174,0.0,0.35,1.0,0.37777777777777777
R4_all_harmful,35,joint_m005,0.7021640091116174,0.0,0.35,1.0,0.37777777777777777
R4_all_harmful,35,joint_m010,0.7021640091116174,0.0,0.35,1.0,0.37777777777777777
R4_all_harmful,35,joint_m020,0.7021640091116174,0.0,0.35,1.0,0.37777777777777777
R4_all_harmful,36,joint_m0,0.6036834924965894,0.02523874488403821,0.3,0.0,0.4083333333333333
R4_all_harmful,36,joint_m005,0.5784447476125512,0.0,0.4,1.0,0.4083333333333333
R4_all_harmful,36,joint_m010,0.5784447476125512,0.0,0.4,1.0,0.4083333333333333
R4_all_harmful,36,joint_m020,0.5784447476125512,0.0,0.4,1.0,0.4083333333333333
R4_all_harmful,37,joint_m0,0.5265432098765432,-0.011111111111111072,0.25,0.0,0.4361111111111111
R4_all_harmful,37,joint_m005,0.5265432098765432,-0.011111111111111072,0.25,0.0,0.4361111111111111
R4_all_harmful,37,joint_m010,0.5265432098765432,-0.011111111111111072,0.25,0.0,0.4361111111111111
R4_all_harmful,37,joint_m020,0.5265432098765432,-0.011111111111111072,0.25,0.0,0.4361111111111111
R4_all_harmful,38,joint_m0,0.6780415430267063,0.014094955489614258,0.25,0.0,0.4
R4_all_harmful,38,joint_m005,0.663946587537092,0.0,0.35,1.0,0.4
R4_all_harmful,38,joint_m010,0.663946587537092,0.0,0.35,1.0,0.4
R4_all_harmful,38,joint_m020,0.663946587537092,0.0,0.35,1.0,0.4
R4_all_harmful,39,joint_m0,0.5854241338112306,-0.013739545997610514,0.2,0.0,0.41666666666666663
R4_all_harmful,39,joint_m005,0.5854241338112306,-0.013739545997610514,0.2,0.0,0.41666666666666663
R4_all_harmful,39,joint_m010,0.5854241338112306,-0.013739545997610514,0.2,0.0,0.41666666666666663
R4_all_harmful,39,joint_m020,0.5854241338112306,-0.013739545997610514,0.2,0.0,0.41666666666666663
R4_all_harmful,40,joint_m0,0.7092715231788079,0.0,0.45,1.0,0.3916666666666667
R4_all_harmful,40,joint_m005,0.7092715231788079,0.0,0.45,1.0,0.3916666666666667
R4_all_harmful,40,joint_m010,0.7092715231788079,0.0,0.45,1.0,0.3916666666666667
R4_all_harmful,40,joint_m020,0.7092715231788079,0.0,0.45,1.0,0.3916666666666667
R4_all_harmful,41,joint_m0,0.6502636203866432,0.0,0.3,1.0,0.41666666666666663
R4_all_harmful,41,joint_m005,0.6502636203866432,0.0,0.3,1.0,0.41666666666666663
R4_all_harmful,41,joint_m010,0.6502636203866432,0.0,0.3,1.0,0.41666666666666663
R4_all_harmful,41,joint_m020,0.6502636203866432,0.0,0.3,1.0,0.41666666666666663
R4_all_harmful,42,joint_m0,0.4903581267217631,0.0,0.4,1.0,0.37777777777777777
R4_all_harmful,42,joint_m005,0.4903581267217631,0.0,0.4,1.0,0.37777777777777777
R4_all_harmful,42,joint_m010,0.4903581267217631,0.0,0.4,1.0,0.37777777777777777
R4_all_harmful,42,joint_m020,0.4903581267217631,0.0,0.4,1.0,0.37777777777777777
R4_all_harmful,43,joint_m0,0.46536523929471035,0.0,0.3,1.0,0.4361111111111111
R4_all_harmful,43,joint_m005,0.46536523929471035,0.0,0.3,1.0,0.4361111111111111
R4_all_harmful,43,joint_m010,0.46536523929471035,0.0,0.3,1.0,0.4361111111111111
R4_all_harmful,43,joint_m020,0.46536523929471035,0.0,0.3,1.0,0.4361111111111111
R4_all_harmful,44,joint_m0,0.49323131253678637,-0.02942907592701588,0.45,0.0,0.4361111111111111
R4_all_harmful,44,joint_m005,0.49323131253678637,-0.02942907592701588,0.45,0.0,0.4361111111111111
R4_all_harmful,44,joint_m010,0.49323131253678637,-0.02942907592701588,0.45,0.0,0.4361111111111111
R4_all_harmful,44,joint_m020,0.49323131253678637,-0.02942907592701588,0.45,0.0,0.4361111111111111
R4_all_harmful,45,joint_m0,0.5408684546615581,-0.017879948914431676,0.4,0.0,0.3944444444444445
R4_all_harmful,45,joint_m005,0.5408684546615581,-0.017879948914431676,0.4,0.0,0.3944444444444445
R4_all_harmful,45,joint_m010,0.5408684546615581,-0.017879948914431676,0.4,0.0,0.3944444444444445
R4_all_harmful,45,joint_m020,0.5587484035759898,0.0,0.4,1.0,0.3944444444444445
R4_all_harmful,46,joint_m0,0.5691105769230769,0.05048076923076916,0.5,0.0,0.38888888888888884
R4_all_harmful,46,joint_m005,0.5691105769230769,0.05048076923076916,0.5,0.0,0.38888888888888884
R4_all_harmful,46,joint_m010,0.5691105769230769,0.05048076923076916,0.5,0.0,0.38888888888888884
R4_all_harmful,46,joint_m020,0.5186298076923077,0.0,0.65,1.0,0.38888888888888884
R4_all_harmful,47,joint_m0,0.6602649006622516,0.01788079470198678,0.25,0.0,0.4361111111111111
R4_all_harmful,47,joint_m005,0.6602649006622516,0.01788079470198678,0.25,0.0,0.4361111111111111
R4_all_harmful,47,joint_m010,0.652317880794702,0.009933774834437137,0.2,0.0,0.4361111111111111
R4_all_harmful,47,joint_m020,0.6423841059602649,0.0,0.3,1.0,0.4361111111111111
R4_all_harmful,48,joint_m0,0.5360635696821516,-0.011002444987775029,0.35,0.0,0.42500000000000004
R4_all_harmful,48,joint_m005,0.5360635696821516,-0.011002444987775029,0.35,0.0,0.42500000000000004
R4_all_harmful,48,joint_m010,0.5360635696821516,-0.011002444987775029,0.35,0.0,0.42500000000000004
R4_all_harmful,48,joint_m020,0.5354523227383863,-0.011613691931540382,0.35,0.0,0.42500000000000004
R4_all_harmful,49,joint_m0,0.5181518151815182,-0.030363036303630353,0.3,0.0,0.4083333333333333
R4_all_harmful,49,joint_m005,0.5181518151815182,-0.030363036303630353,0.3,0.0,0.4083333333333333
R4_all_harmful,49,joint_m010,0.5181518151815182,-0.030363036303630353,0.3,0.0,0.4083333333333333
R4_all_harmful,49,joint_m020,0.5181518151815182,-0.030363036303630353,0.3,0.0,0.4083333333333333
R5_unstable_lure,0,joint_m0,0.6684241359109548,0.014059753954305698,0.6,0.0,0.3833333333333333
R5_unstable_lure,0,joint_m005,0.6684241359109548,0.014059753954305698,0.6,0.0,0.3833333333333333
R5_unstable_lure,0,joint_m010,0.6684241359109548,0.014059753954305698,0.6,0.0,0.3833333333333333
R5_unstable_lure,0,joint_m020,0.6684241359109548,0.014059753954305698,0.6,0.0,0.3833333333333333
R5_unstable_lure,1,joint_m0,0.6101108033240997,0.04293628808864269,0.7,0.0,0.4
R5_unstable_lure,1,joint_m005,0.6101108033240997,0.04293628808864269,0.7,0.0,0.4
R5_unstable_lure,1,joint_m010,0.6101108033240997,0.04293628808864269,0.7,0.0,0.4
R5_unstable_lure,1,joint_m020,0.6101108033240997,0.04293628808864269,0.7,0.0,0.4
R5_unstable_lure,2,joint_m0,0.5208220659816117,0.009734991887506816,0.5,0.0,0.4083333333333333
R5_unstable_lure,2,joint_m005,0.5197404002163332,0.008653326122228244,0.5,0.0,0.4083333333333333
R5_unstable_lure,2,joint_m010,0.5197404002163332,0.008653326122228244,0.5,0.0,0.4083333333333333
R5_unstable_lure,2,joint_m020,0.5110870740941049,0.0,0.35,1.0,0.4083333333333333
R5_unstable_lure,3,joint_m0,0.6826625386996904,0.056501547987616085,0.55,0.0,0.4805555555555555
R5_unstable_lure,3,joint_m005,0.6826625386996904,0.056501547987616085,0.55,0.0,0.4805555555555555
R5_unstable_lure,3,joint_m010,0.6826625386996904,0.056501547987616085,0.55,0.0,0.4805555555555555
R5_unstable_lure,3,joint_m020,0.6826625386996904,0.056501547987616085,0.55,0.0,0.4805555555555555
R5_unstable_lure,4,joint_m0,0.6351437699680511,0.04217252396166138,0.5,0.0,0.39722222222222225
R5_unstable_lure,4,joint_m005,0.6351437699680511,0.04217252396166138,0.5,0.0,0.39722222222222225
R5_unstable_lure,4,joint_m010,0.6351437699680511,0.04217252396166138,0.5,0.0,0.39722222222222225
R5_unstable_lure,4,joint_m020,0.6351437699680511,0.04217252396166138,0.5,0.0,0.39722222222222225
R5_unstable_lure,5,joint_m0,0.579064587973274,0.0,0.4,1.0,0.4361111111111111
R5_unstable_lure,5,joint_m005,0.579064587973274,0.0,0.4,1.0,0.4361111111111111
R5_unstable_lure,5,joint_m010,0.579064587973274,0.0,0.4,1.0,0.4361111111111111
R5_unstable_lure,5,joint_m020,0.579064587973274,0.0,0.4,1.0,0.4361111111111111
R5_unstable_lure,6,joint_m0,0.5748820754716981,-0.007665094339622591,0.65,0.0,0.4222222222222223
R5_unstable_lure,6,joint_m005,0.5748820754716981,-0.007665094339622591,0.65,0.0,0.4222222222222223
R5_unstable_lure,6,joint_m010,0.5748820754716981,-0.007665094339622591,0.65,0.0,0.4222222222222223
R5_unstable_lure,6,joint_m020,0.5748820754716981,-0.007665094339622591,0.65,0.0,0.4222222222222223
R5_unstable_lure,7,joint_m0,0.6266173752310537,0.06284658040665436,0.65,0.0,0.38888888888888884
R5_unstable_lure,7,joint_m005,0.6266173752310537,0.06284658040665436,0.65,0.0,0.38888888888888884
R5_unstable_lure,7,joint_m010,0.6266173752310537,0.06284658040665436,0.65,0.0,0.38888888888888884
R5_unstable_lure,7,joint_m020,0.6266173752310537,0.06284658040665436,0.65,0.0,0.38888888888888884
