Cancer,Repeat,Seed,Method,Status,Error,Subsample n,Event n,Top20 indices,Top20 genes,Elapsed sec
LIHC,7,48,MKG,ok,,286,101,2805;6900;995;3524;5376;149;6986;7591;1163;2359;3530;2191;3029;4016;1117;986;8176;2516;4914;3757,FMO9P;SOCS2;C5orf58;HOXD10;PDE6A;ADAMTS5;SPP1;TREM1;CBX2;ENO1;HOXD9;DPYSL4;GHR;KIF20A;CAPN3;C5orf27;ZNF582;FAM129C;NEIL3;INPP4B,54.48180818557739
LIHC,7,48,Uni-Cox,ok,,286,101,2805;7591;6900;3524;6986;4304;4869;5376;1482;1374;6101;1019;2359;6705;4919;6622;1163;7017;4914;3530,FMO9P;TREM1;SOCS2;HOXD10;SPP1;LPCAT1;NBPF4;PDE6A;CGNL1;CDCA8;RGS20;C8orf22;ENO1;SLC2A1;NELL1;SLC16A3;CBX2;SRL;NEIL3;HOXD9,0.12158846855163574
LIHC,7,48,Cox-Lasso,ok,,286,101,6689;4964;4575;6291;2805;995;1701;4224;7470;8176;3757;6895;337;86;6370;5630;986;3347;3922;4987,SLC26A3;NKD2;MFAP5;RXFP1;FMO9P;C5orf58;COL6A4P2;LHB;TMEM98;ZNF582;INPP4B;SNX32;ANGPT4;ACOXL;SCN11A;PON1;C5orf27;HAUS4;KCNK1;NMNAT3,1.5133826732635498
LIHC,7,48,Cox-EN,ok,,286,101,6689;2805;337;995;86;5630;6291;3347;1701;7470;1138;3392;986;4964;7343;4575;6796;6134;7077;5339,SLC26A3;FMO9P;ANGPT4;C5orf58;ACOXL;PON1;RXFP1;HAUS4;COL6A4P2;TMEM98;CASQ1;HES5;C5orf27;NKD2;TLE3;MFAP5;SLC6A3;RIC3;STK32B;PCDHGA5,2.1781375408172607
LIHC,7,48,CGBoost,ok,,286,101,3758;2806;987;7078;6901;8177;6102;1375;3525;746;6067;150;6387;6987;5599;916;7592;87;6375;2726,INPP5D;FMOD;C5orf30;STK32C;SOCS3;ZNF583;RGS4;CDCP1;HOXD11;BPHL;RETSAT;ADAMTS6;SCP2;SPP2;PM20D2;C1orf228;TREM2;ACP5;SCN3A;FGA,32.363072633743286
LIHC,7,48,RSF,ok,,286,101,3530;3757;6986;7096;4869;149;8176;6900;1163;7591;6386;3029;2725;4016;280;7077;3484;7017;3500;2805,HOXD9;INPP4B;SPP1;STX1A;NBPF4;ADAMTS5;ZNF582;SOCS2;CBX2;TREM1;SCNN1G;GHR;FFAR3;KIF20A;ALDH2;STK32B;HN1;SRL;HOXA11;FMO9P,9.089965343475342
LIHC,8,49,MKG,ok,,286,98,1163;5630;66;5816;3477;4016;6803;6310;4729;6672;2854;5430;4631;7065;3029;2875;6021;6986;2359;7591,CBX2;PON1;ACADS;PSRC1;HMGCS2;KIF20A;SLC7A11;S100A9;MTHFS;SLC25A15;FRMD1;PFN2;MMP1;STARD5;GHR;FTCD;RBP4;SPP1;ENO1;TREM1,73.56070041656494
LIHC,8,49,Uni-Cox,ok,,286,98,5630;2875;3477;3538;1163;280;858;6672;4099;7065;6209;1450;6900;4255;7638;1482;1374;792;2466;6785,PON1;FTCD;HMGCS2;HPN;CBX2;ALDH2;C18orf54;SLC25A15;KNG1;STARD5;RORC;CENPA;SOCS2;LIMS2;TRIP13;CGNL1;CDCA8;C10orf91;F11;SLC6A1,0.10461044311523438
LIHC,8,49,Cox-Lasso,ok,,286,98,5630;6374;518;3477;1521;1163;6796;3251;955;92;2058;915;7751;1615;86;1451;781;516;5708;7944,PON1;SCN2B;ARRDC5;HMGCS2;CHRNA4;CBX2;SLC6A3;GRID2IP;C2orf78;ACRBP;DHRS7;C1orf227;TWIST2;CLLU1OS;ACOXL;CENPE;C10orf107;ARRDC3;PRDM12;WNT1,1.494739294052124
LIHC,8,49,Cox-EN,ok,,286,98,5630;518;6796;6374;781;86;955;1163;915;3477;7784;1521;4964;5606;1638;7102;92;7134;6066;5708,PON1;ARRDC5;SLC6A3;SCN2B;C10orf107;ACOXL;C2orf78;CBX2;C1orf227;HMGCS2;UCN2;CHRNA4;NKD2;PNLDC1;CMYA5;STXBP5L;ACRBP;SYCP2L;RETN;PRDM12,2.2880654335021973
