Cancer,Repeat,Seed,Method,Status,Error,Subsample n,Event n,Top20 indices,Top20 genes,Elapsed sec
STAD,5,46,MKG,ok,,289,110,4956;4764;1731;3755;4149;5545;4297;6582;288;6301;6072;5864;2092;2301;894;6894;1601;4602;222;6540,PACS1;NOXO1;CXCR4;KPNA7;MATN3;PRR15L;MKNK2;SLC5A1;AMBP;SERPINE1;RPS6KA1;REPIN1;EFNA3;FAAH;C4orf32;STC1;CPNE8;NCLN;AK1;SLC35E4,46.66181659698486
STAD,5,46,Uni-Cox,ok,,289,110,313;388;1338;1431;5545;4764;6594;6301;4149;4956;1601;4819;5864;7729;6582;6666;2301;4786;894;4781,ANKRD1;APOD;CGB5;CLDN11;PRR15L;NOXO1;SLC7A2;SERPINE1;MATN3;PACS1;CPNE8;NRP1;REPIN1;VSTM2L;SLC5A1;SNCG;FAAH;NPW;C4orf32;NPR3,0.16883468627929688
STAD,5,46,Cox-Lasso,ok,,289,110,321;2921;289;2222;535;2746;2490;6686;5925;1415;3152;3874;3125;1860;8030;450;5364;6510;617;7162,ANKRD33B;GPR115;AMDHD1;ERAP2;ATP4A;GBAS;FCHO1;SNORD30;RIMKLA;CKAP4;HIST1H2BH;LHFPL3;HHLA3;DENND5B;ZNF793;ARL6IP5;PNMT;SLC28A2;BATF3;TINAG,3.190183162689209
STAD,5,46,Cox-EN,ok,,289,110,321;2222;289;2490;4058;3874;5066;1415;7478;4925;5925;3152;2746;6510;8030;6438;5951;535;2921;4475,ANKRD33B;ERAP2;AMDHD1;FCHO1;MAB21L2;LHFPL3;PCTP;CKAP4;TRIM72;OSR1;RIMKLA;HIST1H2BH;GBAS;SLC28A2;ZNF793;SLC11A2;RND1;ATP4A;GPR115;MUC15,6.426690578460693
STAD,5,46,CGBoost,ok,,289,110,1732;2922;2652;7862;3809;290;4787;895;1775;2491;3756;4765;1416;389;5842;5546;6302;1339;1207;4150,CXCR5;GPR116;FTH1;ZFHX3;LAP3;AMDHD2;NPY;C4orf33;CYP51A1;FCHO2;KPTN;NPAS2;CKAP5;APOE;RDH16;PRR16;SERPINE2;CGN;CD83;MAVS,54.46355104446411
STAD,5,46,RSF,ok,,289,110,1206;1338;3228;6342;288;4297;2921;2298;1466;5841;574;313;3378;1731;4956;4113;3755;894;4018;207,CD82;CGB5;HOXB6;SGCE;AMBP;MKNK2;GPR115;F5;CLIP4;RDH12;AXL;ANKRD1;IGFBP1;CXCR4;PACS1;MAP4K4;KPNA7;C4orf32;LTBP3;AHCYL2,10.383736848831177
STAD,6,47,MKG,ok,,289,108,5044;396;464;390;388;6612;6301;4819;7107;6894;2660;2301;5799;121;5545;4390;696;2581;5956;7390,PCDHB5;APOLD1;ARRDC3;APOH;APOD;SLCO2A1;SERPINE1;NRP1;TFPI2;STC1;FUT2;FAAH;RASSF8;ADAMTS1;PRR15L;MRPL4;BMPR2;FMO3;RNF144A;TOMM7,40.88088393211365
STAD,6,47,Uni-Cox,ok,,289,108,388;4149;5044;7107;5077;4781;1431;3950;5500;6612;2301;3116;5545;1515;4390;149;1749;313;6301;4819,APOD;MATN3;PCDHB5;TFPI2;PDE1B;NPR3;CLDN11;LPPR4;PRICKLE1;SLCO2A1;FAAH;HEYL;PRR15L;CNTN1;MRPL4;ADCYAP1;CYP1B1;ANKRD1;SERPINE1;NRP1,0.0812993049621582
STAD,6,47,Cox-Lasso,ok,,289,108,2222;3314;4793;1415;321;6999;154;1833;6187;5976;5112;5066;3341;6950;7463;3836;3568;4794;2490;4301,ERAP2;HYI;NR1D1;CKAP4;ANKRD33B;TACSTD2;ADH4;DDO;SCD;RNF43;PDPR;PCTP;IER3;SUMF2;TRIM25;LDHC;KANK1;NR1D2;FCHO1;MLF1IP,1.5262720584869385
STAD,6,47,Cox-EN,ok,,289,108,2222;4793;3874;3314;154;4794;321;1415;22;1833;3836;1290;3979;5066;6999;3037;58;7463;4770;4301,ERAP2;NR1D1;LHFPL3;HYI;ADH4;NR1D2;ANKRD33B;CKAP4;ABCB1;DDO;LDHC;CEACAM3;LRRC31;PCTP;TACSTD2;GUSB;ACADM;TRIM25;NPDC1;MLF1IP,2.61761212348938
STAD,6,47,CGBoost,ok,,289,108,4794;389;5977;1732;391;2302;3315;3809;4833;6302;1416;2922;1880;3875;4787;6895;4150;465;1775;235,NR1D2;APOE;RNF5;CXCR5;APOL1;FABP1;HYLS1;LAP3;NTAN1;SERPINE2;CKAP5;GPR116;DHFR;LHPP;NPY;STC2;MAVS;ARRDC4;CYP51A1;AKR1B10,43.49814057350159
STAD,6,47,RSF,ok,,289,108,6301;4832;2871;3874;4786;5545;1338;2136;2292;2833;3832;4713;4162;7701;6987;2991;3095;464;2382;1671,SERPINE1;NT5E;GNAS;LHFPL3;NPW;PRR15L;CGB5;ELMO1;F2;GLI1;LDB2;NKAIN4;MCC;VGLL3;SYT4;GRP;HDGFRP3;ARRDC3;FAM198B;CST2,11.744417905807495
STAD,7,48,MKG,ok,,289,118,390;319;5545;5704;3852;4667;5135;1456;1902;6072;6301;4297;288;7333;2301;1206;7115;3794;5685;5799,APOH;ANKRD22;PRR15L;RAB11FIP4;LEPREL1;NETO2;PER1;CLGN;DKK1;RPS6KA1;SERPINE1;MKNK2;AMBP;TNFAIP2;FAAH;CD82;TGFB2;LAIR2;PYGO1;RASSF8,44.5320827960968
STAD,7,48,Uni-Cox,ok,,289,118,390;1971;7115;388;5545;6072;2721;1902;7305;6594;2301;1338;5799;1152;319;5689;4297;313;4819;1515,APOH;DPEP3;TGFB2;APOD;PRR15L;RPS6KA1;GAMT;DKK1;TMEM88;SLC7A2;FAAH;CGB5;RASSF8;CD109;ANKRD22;PYY;MKNK2;ANKRD1;NRP1;CNTN1,0.09393548965454102
STAD,7,48,Cox-Lasso,ok,,289,118,388;4667;2222;2169;5925;1849;5951;2694;3808;7880;3836;7737;6555;2213;6999;745;5841;7773;6248;7774,APOD;NETO2;ERAP2;ENO3;RIMKLA;DEFA5;RND1;GAD1;LANCL2;ZIC2;LDHC;VWF;SLC39A14;EPOR;TACSTD2;C10orf11;RDH12;WISP2;SELE;WISP3,1.409916877746582
