Cancer,Repeat,Seed,Method,Status,Error,Subsample n,Event n,Top20 indices,Top20 genes,Elapsed sec
HNSC,6,47,CGBoost,ok,,410,171,1432;6941;1479;2061;1899;3981;7792;4544;6938;2844;4651;5339;3617;7129;2709;4068;1245;3514;920;5909,CEMP1;SPINK7;CHI3L1;DKK2;CYP1A1;KIAA1755;USP53;MASP2;SPINK2;FRMPD1;MKX;PAX9;IGDCC3;SYT15;FGD5;KLK4;CCL28;HS3ST2;C2orf71;PURG,64.17162442207336
HNSC,6,47,RSF,ok,,410,171,1431;7205;4543;2855;5542;1478;682;2734;5548;7309;4870;6695;5908;919;4258;5076;8121;827;6406;3207,CELSR3;TCP11;MASP1;FST;PKDREJ;CHGB;BLK;FGG;PKLR;TIMP4;MYOT;SLC35E2;PTX3;C2orf70;LHX1;NPM3;ZNF554;C19orf59;SEMA3C;GREB1L,15.0877525806427
HNSC,7,48,MKG,ok,,410,175,4543;2275;1431;3954;919;2843;6949;1284;2592;3640;4728;1478;1239;127;1077;7309;1335;682;6658;7477,MASP1;EFNB2;CELSR3;KIAA0125;C2orf70;FRMD5;SPOCK1;CD19;FAM65C;IGJ;MS4A1;CHGB;CCL22;ADAM6;CALML5;TIMP4;CD79A;BLK;SLC25A45;TNFRSF4,113.75601601600647
HNSC,7,48,Uni-Cox,ok,,410,175,2275;4543;919;2708;1431;7309;4728;2060;2684;1077;6658;1478;1885;7344;2843;3640;309;1085;7945;3954,EFNB2;MASP1;C2orf70;FGD3;CELSR3;TIMP4;MS4A1;DKK1;FCRL1;CALML5;SLC25A45;CHGB;CXCR5;TMC8;FRMD5;IGJ;ALX4;CAMK2N1;ZAP70;KIAA0125,0.14172840118408203
HNSC,7,48,Cox-Lasso,ok,,410,175,1372;3513;5820;7783;5358;4233;3267;931;7717;3875;7823;7641;135;860;1700;1338;7128;7831;6129;3514,CDH19;HS3ST1;PRSS35;USH2A;PCDHA6;LETM2;GUCA1B;C3orf35;TYMS;KCNG2;VIP;TSPAN19;ADAMTS14;C1orf173;COL9A1;CD82;SYT14;VNN2;RIMBP2;HS3ST2,2.4150376319885254
HNSC,7,48,Cox-EN,ok,,410,175,1372;5358;5820;7717;48;931;6940;7783;7600;3513;3472;7823;3875;6202;860;7641;1700;1478;5670;3264,CDH19;PCDHA6;PRSS35;TYMS;ABHD12B;C3orf35;SPINK6;USH2A;TRIML1;HS3ST1;HOXB8;VIP;KCNG2;RPGRIP1;C1orf173;TSPAN19;COL9A1;CHGB;PON1;GTSF1,4.001455783843994
HNSC,7,48,CGBoost,ok,,410,175,4544;1432;164;7310;2276;4854;1790;7478;4120;4482;3981;2685;6941;3474;2709;4068;5870;7777;1373;6659,MASP2;CEMP1;ADCY4;TINAG;EFNB3;MYO3A;CRTAM;TNFRSF6B;KRT4;MAGEF1;KIAA1755;FCRL2;SPINK7;HOXC10;FGD5;KLK4;PTGS1;UPK3A;CDH2;SLC26A1,39.37625336647034
HNSC,7,48,RSF,ok,,410,175,2275;163;661;919;1431;2843;2842;309;2060;4543;2446;3473;3329;4067;2592;3204;8121;3665;6024;5474,EFNB2;ADCY2;BEST2;C2orf70;CELSR3;FRMD5;FRMD4A;ALX4;DKK1;MASP1;EVPLL;HOXB9;HDC;KLK3;FAM65C;GRB14;ZNF554;IL17A;RBM24;PGC,34.650033712387085
HNSC,8,49,MKG,ok,,410,172,4543;1431;2275;1284;4728;2060;2592;3954;2843;7309;2708;188;919;6291;3980;1077;5398;1478;1222;4205,MASP1;CELSR3;EFNB2;CD19;MS4A1;DKK1;FAM65C;KIAA0125;FRMD5;TIMP4;FGD3;ADPRHL1;C2orf70;S1PR4;KIAA1683;CALML5;PCTP;CHGB;CCDC88B;LCNL1,95.77892279624939
HNSC,8,49,Uni-Cox,ok,,410,172,1431;2708;919;7945;2275;4728;5474;5090;2684;3980;2843;2060;4205;4543;1478;7309;8200;188;1284;1885,CELSR3;FGD3;C2orf70;ZAP70;EFNB2;MS4A1;PGC;NQO1;FCRL1;KIAA1683;FRMD5;DKK1;LCNL1;MASP1;CHGB;TIMP4;ZNF763;ADPRHL1;CD19;CXCR5,0.16156959533691406
