Cancer,Repeat,Method,Selected alpha,Subsample n,Event n,Nonzero,Top20 indices,Top20 genes
STAD,20,CV-Cox-Lasso,0.05537371291542491,289,120,67,7737;7466;7463;6747;388;3160;366;6583;1135;4475;2921;2222;5239;7478;4832;7861;1338;154;3808;7774,VWF;TRIM31;TRIM25;SOX14;APOD;HIST1H3G;APCDD1;SLC5A5;CCNI2;MUC15;GPR115;ERAP2;PITX2;TRIM72;NT5E;ZFAND2A;CGB5;ADH4;LANCL2;WISP3
STAD,20,CV-Cox-EN,0.11074742583084982,289,120,80,7463;6747;388;7737;7466;3160;6583;366;1135;2921;4475;3808;7478;154;4832;2222;7861;1338;5239;7774,TRIM25;SOX14;APOD;VWF;TRIM31;HIST1H3G;SLC5A5;APCDD1;CCNI2;GPR115;MUC15;LANCL2;TRIM72;ADH4;NT5E;ERAP2;ZFAND2A;CGB5;PITX2;WISP3
STAD,21,CV-Cox-Lasso,0.05537371291542491,289,115,70,3876;2921;7001;4832;313;7652;289;6173;234;388;3160;1601;58;2746;390;6098;6747;6950;7861;4959,LHX6;GPR115;TAF13;NT5E;ANKRD1;UPP1;AMDHD1;SBNO2;AKR1B1;APOD;HIST1H3G;CPNE8;ACADM;GBAS;APOH;RSPO2;SOX14;SUMF2;ZFAND2A;PADI2
STAD,21,CV-Cox-EN,0.11074742583084982,289,115,80,3876;313;7001;2921;4832;7652;6173;388;234;2746;289;6747;58;3160;6098;6;6950;7861;1601;1849,LHX6;ANKRD1;TAF13;GPR115;NT5E;UPP1;SBNO2;APOD;AKR1B1;GBAS;AMDHD1;SOX14;ACADM;HIST1H3G;RSPO2;AADAC;SUMF2;ZFAND2A;CPNE8;DEFA5
STAD,22,CV-Cox-Lasso,0.05537371291542491,289,111,68,388;2490;7001;6747;2921;6536;1774;3808;5689;3451;7861;7652;3314;6301;4832;894;3445;4023;138;313,APOD;FCHO1;TAF13;SOX14;GPR115;SLC35D2;CYP4X1;LANCL2;PYY;INHA;ZFAND2A;UPP1;HYI;SERPINE1;NT5E;C4orf32;IMPACT;LTK;ADAT3;ANKRD1
STAD,22,CV-Cox-EN,0.11074742583084982,289,111,78,388;2490;7001;6747;2921;3808;3451;5689;1774;4832;4023;7652;6301;6536;3314;313;7861;3445;138;894,APOD;FCHO1;TAF13;SOX14;GPR115;LANCL2;INHA;PYY;CYP4X1;NT5E;LTK;UPP1;SERPINE1;SLC35D2;HYI;ANKRD1;ZFAND2A;IMPACT;ADAT3;C4orf32
STAD,23,CV-Cox-Lasso,0.05537371291542491,289,111,62,388;390;7861;2930;3836;5560;4786;2301;4067;289;7001;1043;1246;2871;3852;3808;4278;4281;7463;2651,APOD;APOH;ZFAND2A;GPR15;LDHC;PRSS21;NPW;FAAH;MAEL;AMDHD1;TAF13;CBFB;CDH19;GNAS;LEPREL1;LANCL2;MIR196B;MIR320D1;TRIM25;FSTL4
STAD,23,CV-Cox-EN,0.11074742583084982,289,111,85,388;390;7861;2930;3836;4786;5560;2301;2871;4067;3808;1246;289;7001;3852;2746;2651;7463;1043;4281,APOD;APOH;ZFAND2A;GPR15;LDHC;NPW;PRSS21;FAAH;GNAS;MAEL;LANCL2;CDH19;AMDHD1;TAF13;LEPREL1;GBAS;FSTL4;TRIM25;CBFB;MIR320D1
STAD,24,CV-Cox-Lasso,0.05537371291542491,289,105,66,5044;4832;6583;6763;2717;1415;1526;4281;366;3870;1215;154;4793;6590;1809;2871;3808;4667;4443;3876,PCDHB5;NT5E;SLC5A5;SP6;GALNT6;CKAP4;COL11A2;MIR320D1;APCDD1;LGR6;CD97;ADH4;NR1D1;SLC6A9;DBR1;GNAS;LANCL2;NETO2;MSX2;LHX6
STAD,24,CV-Cox-EN,0.11074742583084982,289,105,78,5044;4832;6583;6763;1526;1415;2717;3870;154;366;4281;3808;1215;6590;3876;1809;4443;4667;4793;5853,PCDHB5;NT5E;SLC5A5;SP6;COL11A2;CKAP4;GALNT6;LGR6;ADH4;APCDD1;MIR320D1;LANCL2;CD97;SLC6A9;LHX6;DBR1;MSX2;NETO2;NR1D1;REG1A
STAD,25,CV-Cox-Lasso,0.05537371291542491,289,116,65,4832;6301;3808;5044;3530;1893;2419;5841;34;7648;2353;1020;390;6;1833;58;7029;2301;6747;6984,NT5E;SERPINE1;LANCL2;PCDHB5;ITLN2;DIO1;FAM83G;RDH12;ABCG1;UPK1B;FAM155A;CARTPT;APOH;AADAC;DDO;ACADM;TBC1D8;FAAH;SOX14;SYT12
STAD,25,CV-Cox-EN,0.11074742583084982,289,116,78,4832;6301;3808;5044;3530;1893;2419;7648;34;390;1020;5841;6747;7029;1833;2353;6;2301;4786;6984,NT5E;SERPINE1;LANCL2;PCDHB5;ITLN2;DIO1;FAM83G;UPK1B;ABCG1;APOH;CARTPT;RDH12;SOX14;TBC1D8;DDO;FAM155A;AADAC;FAAH;NPW;SYT12
STAD,26,CV-Cox-Lasso,0.05537371291542491,289,105,63,5044;4832;3808;5841;7001;3755;5545;6747;4754;6894;2979;7791;7652;1415;313;3986;154;1425;6782;6301,PCDHB5;NT5E;LANCL2;RDH12;TAF13;KPNA7;PRR15L;SOX14;NOS3;STC1;GRB14;WWC1;UPP1;CKAP4;ANKRD1;LRRC61;ADH4;CLCF1;SPCS1;SERPINE1
STAD,26,CV-Cox-EN,0.11074742583084982,289,105,78,4832;5044;3808;5841;3755;7001;6894;4754;6747;5545;2979;1415;313;154;7652;6301;1425;7791;3986;6763,NT5E;PCDHB5;LANCL2;RDH12;KPNA7;TAF13;STC1;NOS3;SOX14;PRR15L;GRB14;CKAP4;ANKRD1;ADH4;UPP1;SERPINE1;CLCF1;WWC1;LRRC61;SP6
STAD,27,CV-Cox-Lasso,0.05537371291542491,289,111,62,390;4832;289;154;1774;7861;7463;1849;4475;5239;7866;3957;2921;7478;4808;222;6583;7737;7774;3160,APOH;NT5E;AMDHD1;ADH4;CYP4X1;ZFAND2A;TRIM25;DEFA5;MUC15;PITX2;ZFP36;LRG1;GPR115;TRIM72;NRAP;AK1;SLC5A5;VWF;WISP3;HIST1H3G
STAD,27,CV-Cox-EN,0.11074742583084982,289,111,81,390;4832;154;289;7861;1774;7463;1849;7866;3957;5239;4475;222;2921;4808;7478;6583;3160;3314;7774,APOH;NT5E;ADH4;AMDHD1;ZFAND2A;CYP4X1;TRIM25;DEFA5;ZFP36;LRG1;PITX2;MUC15;AK1;GPR115;NRAP;TRIM72;SLC5A5;HIST1H3G;HYI;WISP3
STAD,28,CV-Cox-Lasso,0.05537371291542491,289,113,77,2717;1415;388;5976;7005;542;4667;7559;2490;5545;12;1868;319;4793;1849;3836;6970;3418;1731;6301,GALNT6;CKAP4;APOD;RNF43;TAF4B;ATP5EP2;NETO2;TUBA3C;FCHO1;PRR15L;AATK;DFNB31;ANKRD22;NR1D1;DEFA5;LDHC;SYN2;IL1RL1;CXCR4;SERPINE1
STAD,28,CV-Cox-EN,0.11074742583084982,289,113,82,2717;1415;5976;388;7559;4667;7005;5545;2490;12;542;319;1849;6301;4786;6970;4297;1868;3836;366,GALNT6;CKAP4;RNF43;APOD;TUBA3C;NETO2;TAF4B;PRR15L;FCHO1;AATK;ATP5EP2;ANKRD22;DEFA5;SERPINE1;NPW;SYN2;MKNK2;DFNB31;LDHC;APCDD1
STAD,29,CV-Cox-Lasso,0.05537371291542491,289,115,68,5689;154;3808;7861;6188;2921;2301;6117;388;2746;4832;4297;5841;3308;7040;894;6873;5976;1215;6747,PYY;ADH4;LANCL2;ZFAND2A;SCD5;GPR115;FAAH;RUNX2;APOD;GBAS;NT5E;MKNK2;RDH12;HTRA3;TBX3;C4orf32;ST6GALNAC4;RNF43;CD97;SOX14
STAD,29,CV-Cox-EN,0.11074742583084982,289,115,84,5689;154;3808;2921;7861;6188;4832;6117;4297;2301;5841;388;2746;3308;894;1215;7040;6970;5732;71,PYY;ADH4;LANCL2;GPR115;ZFAND2A;SCD5;NT5E;RUNX2;MKNK2;FAAH;RDH12;APOD;GBAS;HTRA3;C4orf32;CD97;TBX3;SYN2;RAB43;ACLY
STAD,30,CV-Cox-Lasso,0.05537371291542491,289,111,69,2746;4793;2651;1731;4783;6747;390;6970;1582;289;5976;2921;5044;3160;1683;884;4667;1526;257;1415,GBAS;NR1D1;FSTL4;CXCR4;NPTX1;SOX14;APOH;SYN2;COX7C;AMDHD1;RNF43;GPR115;PCDHB5;HIST1H3G;CTGF;C3P1;NETO2;COL11A2;ALDH3A2;CKAP4
STAD,30,CV-Cox-EN,0.11074742583084982,289,111,88,2746;2651;4793;4783;1731;6747;5044;884;1683;6970;2812;1526;1893;5976;289;2921;1415;4667;3451;257,GBAS;FSTL4;NR1D1;NPTX1;CXCR4;SOX14;PCDHB5;C3P1;CTGF;SYN2;GJA1;COL11A2;DIO1;RNF43;AMDHD1;GPR115;CKAP4;NETO2;INHA;ALDH3A2
