Cancer,Repeat,Method,Selected alpha,Subsample n,Event n,Nonzero,Top20 indices,Top20 genes
LIHC,19,CV-Cox-Lasso,0.07913930849355136,286,102,40,4869;3757;3102;2725;5587;6644;5630;2047;4600;1163;7703;6500;757;5708;3138;5627;1035;6937;3524;2716,NBPF4;INPP4B;GNA14;FFAR3;PLOD2;SLC1A5;PON1;DHDH;MIAT;CBX2;TTC26;SGCB;BST1;PRDM12;GOT2;POLR3G;C9orf163;SPA17;HOXD10;FER1L5
LIHC,19,CV-Cox-EN,0.15827861698710272,286,102,53,4869;3757;5587;2725;2047;3102;6644;1163;4600;7703;3524;3138;757;5630;5627;1035;6937;6500;5708;2716,NBPF4;INPP4B;PLOD2;FFAR3;DHDH;GNA14;SLC1A5;CBX2;MIAT;TTC26;HOXD10;GOT2;BST1;PON1;POLR3G;C9orf163;SPA17;SGCB;PRDM12;FER1L5
LIHC,20,CV-Cox-Lasso,0.07913930849355136,286,104,47,4595;4600;149;1163;1374;3757;4839;3530;2084;1482;4869;5914;6585;4648;743;6120;745;2536;6500;4089,MGMT;MIAT;ADAMTS5;CBX2;CDCA8;INPP4B;NAALADL2;HOXD9;DLEC1;CGNL1;NBPF4;RAB26;SKAP1;MMRN1;BOC;RHEBL1;BOP1;FAM161A;SGCB;KLRB1
LIHC,20,CV-Cox-EN,0.15827861698710272,286,104,61,4595;149;4600;1163;1374;4839;2084;4089;3530;6500;4869;3757;5914;1482;6120;6585;743;4648;2536;2137,MGMT;ADAMTS5;MIAT;CBX2;CDCA8;NAALADL2;DLEC1;KLRB1;HOXD9;SGCB;NBPF4;INPP4B;RAB26;CGNL1;RHEBL1;SKAP1;BOC;MMRN1;FAM161A;DNAJC6
LIHC,21,CV-Cox-Lasso,0.07913930849355136,286,101,34,6900;3139;4869;6368;4255;915;5926;3757;4595;1163;2666;1374;4839;743;6066;297;3521;1614;6417;6919,SOCS2;GP1BA;NBPF4;SCIN;LIMS2;C1orf227;RAB3C;INPP4B;MGMT;CBX2;FBXL21;CDCA8;NAALADL2;BOC;RETN;ALLC;HOXC8;CLLU1;SEC31B;SOX11
LIHC,21,CV-Cox-EN,0.15827861698710272,286,101,43,4869;4255;3139;6900;6368;5926;915;4595;1374;1163;3757;2666;4839;743;6066;297;3521;6417;1614;7370,NBPF4;LIMS2;GP1BA;SOCS2;SCIN;RAB3C;C1orf227;MGMT;CDCA8;CBX2;INPP4B;FBXL21;NAALADL2;BOC;RETN;ALLC;HOXC8;SEC31B;CLLU1;TMC3
LIHC,22,CV-Cox-Lasso,0.07913930849355136,286,106,38,6900;3757;6937;149;1035;4595;1163;2903;7433;4600;2725;308;6705;2875;6327;1347;4257;3524;2805;7944,SOCS2;INPP4B;SPA17;ADAMTS5;C9orf163;MGMT;CBX2;FZD7;TMEM217;MIAT;FFAR3;ALPK3;SLC2A1;FTCD;SAMD13;CD8A;LIN52;HOXD10;FMO9P;WNT1
LIHC,22,CV-Cox-EN,0.15827861698710272,286,106,52,6900;3757;6937;149;1163;1035;4595;4600;7433;2875;2903;6327;1347;2725;308;6705;1374;7502;2805;7944,SOCS2;INPP4B;SPA17;ADAMTS5;CBX2;C9orf163;MGMT;MIAT;TMEM217;FTCD;FZD7;SAMD13;CD8A;FFAR3;ALPK3;SLC2A1;CDCA8;TNFRSF13C;FMO9P;WNT1
LIHC,23,CV-Cox-Lasso,0.07913930849355136,286,96,42,3530;7944;2875;1902;1374;4869;2725;4595;2404;6900;149;6104;3757;2946;2768;3827;1508;6066;5926;2900,HOXD9;WNT1;FTCD;CYP19A1;CDCA8;NBPF4;FFAR3;MGMT;EPO;SOCS2;ADAMTS5;RGS6;INPP4B;GALP;FIBCD1;ITGB7;CHODL;RETN;RAB3C;FZD3
LIHC,23,CV-Cox-EN,0.15827861698710272,286,96,56,3530;2875;7944;4869;2725;2404;1374;1902;4595;6900;149;3827;1508;5296;2768;3757;6104;5926;5472;2946,HOXD9;FTCD;WNT1;NBPF4;FFAR3;EPO;CDCA8;CYP19A1;MGMT;SOCS2;ADAMTS5;ITGB7;CHODL;PBK;FIBCD1;INPP4B;RGS6;RAB3C;PIGL;GALP
LIHC,24,CV-Cox-Lasso,0.07913930849355136,286,103,36,6900;7077;2875;3757;4223;1482;2805;915;6066;1035;260;1909;5627;6618;6327;651;5296;3138;6414;1614,SOCS2;STK32B;FTCD;INPP4B;LGSN;CGNL1;FMO9P;C1orf227;RETN;C9orf163;AKR1B15;CYP26B1;POLR3G;SLC16A11;SAMD13;BAIAP2;PBK;GOT2;SEC14L5;CLLU1
LIHC,24,CV-Cox-EN,0.15827861698710272,286,103,41,6900;7077;2875;4223;3757;1482;2805;915;1035;260;6066;1909;5627;6327;3138;651;6618;5296;1267;1549,SOCS2;STK32B;FTCD;LGSN;INPP4B;CGNL1;FMO9P;C1orf227;C9orf163;AKR1B15;RETN;CYP26B1;POLR3G;SAMD13;GOT2;BAIAP2;SLC16A11;PBK;CCNJL;CISH
LIHC,25,CV-Cox-Lasso,0.07913930849355136,286,107,41,2716;2404;915;1163;6712;1035;3189;6768;3860;5376;2875;3530;5627;6900;6618;986;6644;149;4223;4304,FER1L5;EPO;C1orf227;CBX2;SLC2A4;C9orf163;GPR18;SLC4A10;JPH3;PDE6A;FTCD;HOXD9;POLR3G;SOCS2;SLC16A11;C5orf27;SLC1A5;ADAMTS5;LGSN;LPCAT1
LIHC,25,CV-Cox-EN,0.15827861698710272,286,107,53,2716;2404;1163;915;6712;6768;1035;5376;3860;6618;3189;2875;3530;986;6900;5627;4304;149;4223;6644,FER1L5;EPO;CBX2;C1orf227;SLC2A4;SLC4A10;C9orf163;PDE6A;JPH3;SLC16A11;GPR18;FTCD;HOXD9;C5orf27;SOCS2;POLR3G;LPCAT1;ADAMTS5;LGSN;SLC1A5
LIHC,26,CV-Cox-Lasso,0.07913930849355136,286,104,37,149;3757;1163;4304;1035;3949;6423;6900;7703;2024;2404;3524;4487;4914;5378;2137;2805;5899;7976;6503,ADAMTS5;INPP4B;CBX2;LPCAT1;C9orf163;KCNS1;SELL;SOCS2;TTC26;DENND1C;EPO;HOXD10;MAPT;NEIL3;PDE6C;DNAJC6;FMO9P;PZP;XIRP2;SGCZ
LIHC,26,CV-Cox-EN,0.15827861698710272,286,104,46,149;1163;3757;4304;1035;6900;7703;2024;6423;2404;3949;2137;4914;4487;3524;5378;2805;6503;7077;6374,ADAMTS5;CBX2;INPP4B;LPCAT1;C9orf163;SOCS2;TTC26;DENND1C;SELL;EPO;KCNS1;DNAJC6;NEIL3;MAPT;HOXD10;PDE6C;FMO9P;SGCZ;STK32B;SCN2B
LIHC,27,CV-Cox-Lasso,0.07913930849355136,286,98,33,3757;6644;149;6900;1163;6500;5899;6101;3530;4600;6386;3138;5816;6618;2768;3317;4089;3926;3189;1035,INPP4B;SLC1A5;ADAMTS5;SOCS2;CBX2;SGCB;PZP;RGS20;HOXD9;MIAT;SCNN1G;GOT2;PSRC1;SLC16A11;FIBCD1;GZMH;KLRB1;KCNK15;GPR18;C9orf163
LIHC,27,CV-Cox-EN,0.15827861698710272,286,98,47,6644;3757;149;6900;1163;6500;5899;3138;6101;3317;3189;4600;3530;5816;6618;6386;4089;2768;3926;1035,SLC1A5;INPP4B;ADAMTS5;SOCS2;CBX2;SGCB;PZP;GOT2;RGS20;GZMH;GPR18;MIAT;HOXD9;PSRC1;SLC16A11;SCNN1G;KLRB1;FIBCD1;KCNK15;C9orf163
LIHC,28,CV-Cox-Lasso,0.07913930849355136,286,111,45,3757;6986;1374;5816;1035;2875;6972;3530;5627;2725;6066;4089;1508;6618;5376;6900;2716;5928;1522;4839,INPP4B;SPP1;CDCA8;PSRC1;C9orf163;FTCD;SPINK5;HOXD9;POLR3G;FFAR3;RETN;KLRB1;CHODL;SLC16A11;PDE6A;SOCS2;FER1L5;RAB3IL1;CHRNA5;NAALADL2
LIHC,28,CV-Cox-EN,0.15827861698710272,286,111,54,6986;3757;5816;1035;1374;6972;2875;3530;5627;2725;1508;6066;5376;6900;6618;4839;1522;4089;4054;2716,SPP1;INPP4B;PSRC1;C9orf163;CDCA8;SPINK5;FTCD;HOXD9;POLR3G;FFAR3;CHODL;RETN;PDE6A;SOCS2;SLC16A11;NAALADL2;CHRNA5;KLRB1;KLF2;FER1L5
LIHC,29,CV-Cox-Lasso,0.07913930849355136,286,103,37,986;3827;1163;2404;4631;516;7621;1267;1374;2875;5053;6900;6327;3189;5708;5339;7077;7701;149;5376,C5orf27;ITGB7;CBX2;EPO;MMP1;ARRDC3;TRIM54;CCNJL;CDCA8;FTCD;NR2E3;SOCS2;SAMD13;GPR18;PRDM12;PCDHGA5;STK32B;TTC24;ADAMTS5;PDE6A
LIHC,29,CV-Cox-EN,0.15827861698710272,286,103,52,986;1163;3827;4631;2404;516;1374;7621;6900;5053;2875;1267;3189;6327;149;7077;5708;5376;7701;6374,C5orf27;CBX2;ITGB7;MMP1;EPO;ARRDC3;CDCA8;TRIM54;SOCS2;NR2E3;FTCD;CCNJL;GPR18;SAMD13;ADAMTS5;STK32B;PRDM12;PDE6A;TTC24;SCN2B
LIHC,30,CV-Cox-Lasso,0.07913930849355136,286,94,39,5378;2875;3757;2130;1374;6310;2716;6900;2536;1522;6500;6554;3138;6644;3022;2854;70;3742;5053;5816,PDE6C;FTCD;INPP4B;DNAJB4;CDCA8;S100A9;FER1L5;SOCS2;FAM161A;CHRNA5;SGCB;SIDT1;GOT2;SLC1A5;GGN;FRMD1;ACAT1;IL8;NR2E3;PSRC1
LIHC,30,CV-Cox-EN,0.15827861698710272,286,94,46,5378;2875;3757;6900;2130;2536;2716;6500;1522;1374;6310;6554;3138;5816;6644;2854;3742;70;7591;5053,PDE6C;FTCD;INPP4B;SOCS2;DNAJB4;FAM161A;FER1L5;SGCB;CHRNA5;CDCA8;S100A9;SIDT1;GOT2;PSRC1;SLC1A5;FRMD1;IL8;ACAT1;TREM1;NR2E3
