Cancer,Repeat,Method,Selected alpha,Subsample n,Event n,Nonzero,Top20 indices,Top20 genes
KIRC,15,CV-Cox-Lasso,0.058894216074812746,248,79,57,8070;7469;4448;6813;5478;6315;2875;2548;175;6038;1431;1817;3120;4479;1712;7173;7007;5642;123;3709,ZNF117;TMEM200C;LSR;SLC46A2;PEBP4;RTL1;FOXJ1;FAM124B;ADCYAP1;RASEF;CDH26;CRABP2;GLS2;LYPD2;CNTNAP5;SV2C;SPATC1;PLG;ADAM22;IGFN1
KIRC,15,CV-Cox-EN,0.11778843214962549,248,79,77,7469;5478;4448;6813;8070;6315;2875;1431;1712;175;5642;2548;2636;4479;3120;5489;1817;7173;123;6038,TMEM200C;PEBP4;LSR;SLC46A2;ZNF117;RTL1;FOXJ1;CDH26;CNTNAP5;ADCYAP1;PLG;FAM124B;FAM53A;LYPD2;GLS2;PEX5L;CRABP2;SV2C;ADAM22;RASEF
KIRC,16,CV-Cox-Lasso,0.058894216074812746,248,86,69,5478;123;1051;1817;6013;4226;7469;3618;7173;1640;1525;3593;7607;6475;7025;4084;2859;3695;3032;4815,PEBP4;ADAM22;C8orf47;CRABP2;RALYL;LCN1;TMEM200C;HSP90AB2P;SV2C;CLEC4G;CHAT;HS3ST1;TPSD1;SEMA3G;SPINK5;KISS1;FOXA2;IGF2BP1;GCNT4;MUC5B
KIRC,16,CV-Cox-EN,0.11778843214962549,248,86,82,5478;123;1051;1817;6013;1640;3618;7173;7469;6475;4226;4084;3593;7607;7025;2859;1525;5462;4815;3032,PEBP4;ADAM22;C8orf47;CRABP2;RALYL;CLEC4G;HSP90AB2P;SV2C;TMEM200C;SEMA3G;LCN1;KISS1;HS3ST1;TPSD1;SPINK5;FOXA2;CHAT;PDK4;MUC5B;GCNT4
KIRC,17,CV-Cox-Lasso,0.058894216074812746,248,81,58,6461;1051;1640;1669;5478;837;6475;4707;3539;4621;7932;7469;5695;2964;2859;1106;175;6648;123;7000,SEC61A2;C8orf47;CLEC4G;CMA1;PEBP4;C15orf26;SEMA3G;MMP8;HOXA2;MEP1A;WBSCR28;TMEM200C;POLR3G;GADD45A;FOXA2;CACNA2D3;ADCYAP1;SLC10A6;ADAM22;SPATA22
KIRC,17,CV-Cox-EN,0.11778843214962549,248,81,84,1640;1051;6461;1669;5478;6475;3539;4621;5695;837;6648;7932;175;7469;123;4707;2964;2859;6595;5288,CLEC4G;C8orf47;SEC61A2;CMA1;PEBP4;SEMA3G;HOXA2;MEP1A;POLR3G;C15orf26;SLC10A6;WBSCR28;ADCYAP1;TMEM200C;ADAM22;MMP8;GADD45A;FOXA2;SHOX2;OTX1
KIRC,18,CV-Cox-Lasso,0.058894216074812746,248,93,75,5478;925;7607;123;3593;6013;1640;1051;2868;7007;7862;7469;309;1669;1971;2859;6461;4226;175;1291,PEBP4;C1orf204;TPSD1;ADAM22;HS3ST1;RALYL;CLEC4G;C8orf47;FOXE1;SPATC1;USP2;TMEM200C;ALS2CR11;CMA1;CYP3A4;FOXA2;SEC61A2;LCN1;ADCYAP1;CCL8
KIRC,18,CV-Cox-EN,0.11778843214962549,248,93,99,5478;7607;925;1640;1051;123;3593;7862;7469;6461;1669;2859;6013;2868;7007;1971;309;175;2141;4479,PEBP4;TPSD1;C1orf204;CLEC4G;C8orf47;ADAM22;HS3ST1;USP2;TMEM200C;SEC61A2;CMA1;FOXA2;RALYL;FOXE1;SPATC1;CYP3A4;ALS2CR11;ADCYAP1;DMRTA1;LYPD2
KIRC,19,CV-Cox-Lasso,0.058894216074812746,248,80,66,1817;5478;1974;6813;925;7862;218;3695;7607;2868;7469;175;6484;4309;5878;1712;3593;1051;123;7000,CRABP2;PEBP4;CYP3A7;SLC46A2;C1orf204;USP2;AGBL4;IGF2BP1;TPSD1;FOXE1;TMEM200C;ADCYAP1;SEMA6D;LIMCH1;PSORS1C3;CNTNAP5;HS3ST1;C8orf47;ADAM22;SPATA22
KIRC,19,CV-Cox-EN,0.11778843214962549,248,80,89,1817;5478;1974;6813;7862;925;218;2868;4309;7607;7469;175;3695;5878;6484;1712;1051;2859;123;5695,CRABP2;PEBP4;CYP3A7;SLC46A2;USP2;C1orf204;AGBL4;FOXE1;LIMCH1;TPSD1;TMEM200C;ADCYAP1;IGF2BP1;PSORS1C3;SEMA6D;CNTNAP5;C8orf47;FOXA2;ADAM22;POLR3G
KIRC,20,CV-Cox-Lasso,0.058894216074812746,248,89,75,3539;925;4251;2141;5478;6813;123;837;2859;2991;6013;4448;1974;5383;4084;7607;1457;429;7718;5053,HOXA2;C1orf204;LEFTY2;DMRTA1;PEBP4;SLC46A2;ADAM22;C15orf26;FOXA2;GAPDHS;RALYL;LSR;CYP3A7;PCDHA12;KISS1;TPSD1;CDKN2C;APOBEC3A;TSSK6;NLRP4
KIRC,20,CV-Cox-EN,0.11778843214962549,248,89,98,3539;925;6813;4251;2859;2141;5478;123;4084;2991;837;429;1974;1457;5383;7607;4448;4482;2877;7714,HOXA2;C1orf204;SLC46A2;LEFTY2;FOXA2;DMRTA1;PEBP4;ADAM22;KISS1;GAPDHS;C15orf26;APOBEC3A;CYP3A7;CDKN2C;PCDHA12;TPSD1;LSR;LYPD5;FOXL1;TSPYL5
KIRC,21,CV-Cox-Lasso,0.058894216074812746,248,84,54,5478;6315;6461;837;5462;1428;667;2916;8070;5891;6930;526;2453;3682;4226;2016;1669;4479;1817;123,PEBP4;RTL1;SEC61A2;C15orf26;PDK4;CDH22;BARX1;FSTL4;ZNF117;PTGDS;SNHG8;ASAP3;EREG;IFI6;LCN1;DBH;CMA1;LYPD2;CRABP2;ADAM22
KIRC,21,CV-Cox-EN,0.11778843214962549,248,84,73,5478;6315;837;6461;1428;5462;2916;667;6930;8070;526;2016;1817;1669;4479;7607;5891;3539;3682;2453,PEBP4;RTL1;C15orf26;SEC61A2;CDH22;PDK4;FSTL4;BARX1;SNHG8;ZNF117;ASAP3;DBH;CRABP2;CMA1;LYPD2;TPSD1;PTGDS;HOXA2;IFI6;EREG
KIRC,22,CV-Cox-Lasso,0.058894216074812746,248,77,63,5478;5642;6475;4448;257;5407;3539;925;5053;2453;7469;403;7714;3680;123;7173;667;2859;1640;4621,PEBP4;PLG;SEMA3G;LSR;AKNAD1;PCDHGA1;HOXA2;C1orf204;NLRP4;EREG;TMEM200C;ANXA8L2;TSPYL5;IFI44;ADAM22;SV2C;BARX1;FOXA2;CLEC4G;MEP1A
