Cancer,Repeat,Method,Selected alpha,Subsample n,Event n,Nonzero,Top20 indices,Top20 genes
COAD,23,CV-Cox-EN,0.0055581024638697634,216,53,4840,7201;5393;1060;1507;7701;1732;5687;3878;4759;5236;2855;1767;6488;2385;728;4220;7725;6909;1442;4903,TFAP2B;PEX5L;CACNG7;CHRND;UGT3A1;CPLX3;PRB3;KCNJ6;MYH16;PAPL;FUT9;CRHR1;SHISA7;ERBB4;BTBD17;LHX3;UPK1B;SPOCK3;CER1;NEUROD2
COAD,24,CV-Cox-Lasso,0.009051427265548676,216,54,1716,7201;4903;7701;1507;7725;4220;4838;2855;1060;1853;717;1732;1738;7296;243;6909;3903;6791;7255;3878,TFAP2B;NEUROD2;UGT3A1;CHRND;UPK1B;LHX3;NBPF16;FUT9;CACNG7;CUX2;BPI;CPLX3;CPNE4;TMC5;AIRE;SPOCK3;KCNQ2;SNCB;TIGD7;KCNJ6
COAD,24,CV-Cox-EN,0.0055581024638697634,216,54,4609,7201;5393;7234;1060;7701;1732;4903;1442;3878;4220;6909;2855;717;1507;1767;7725;6488;6791;2385;4838,TFAP2B;PEX5L;THEG;CACNG7;UGT3A1;CPLX3;NEUROD2;CER1;KCNJ6;LHX3;SPOCK3;FUT9;BPI;CHRND;CRHR1;UPK1B;SHISA7;SNCB;ERBB4;NBPF16
COAD,25,CV-Cox-Lasso,0.009051427265548676,216,53,2266,7201;78;1507;7701;5393;7089;4218;2855;6660;3160;7196;4399;1565;118;2142;1767;1458;1766;314;1079,TFAP2B;ACMSD;CHRND;UGT3A1;PEX5L;T;LHX1;FUT9;SLC38A8;GPR87;TEX15;LY6K;CLDN6;ADAD2;DPEP3;CRHR1;CGA;CRHBP;AMBN;CALML5
COAD,25,CV-Cox-EN,0.0055581024638697634,216,53,4713,7201;5393;7234;1060;4903;4220;7701;1767;1732;3878;6328;1853;5964;6909;1605;6791;1442;1507;717;959,TFAP2B;PEX5L;THEG;CACNG7;NEUROD2;LHX3;UGT3A1;CRHR1;CPLX3;KCNJ6;SCRT1;CUX2;RAX;SPOCK3;CLPS;SNCB;CER1;CHRND;BPI;C5orf38
COAD,26,CV-Cox-Lasso,0.009051427265548676,216,52,1550,6252;1605;1888;6173;910;7003;5393;7535;2059;2457;7132;7977;3255;482;6412;6030;8175;4596;4354;2183,S100Z;CLPS;CYP1A1;RPL31P11;C22orf26;STK32C;PEX5L;TRIM58;DLGAP1;FABP7;TBKBP1;ZNF215;GUCA1B;ARL11;SERPINI1;RFTN2;ZNF843;MLN;LRRC69;DTHD1
COAD,26,CV-Cox-EN,0.0055581024638697634,216,52,4418,4354;6252;6738;7933;1140;7294;3427;7211;911;4596;4094;4007;6747;7718;8195;4170;7993;5502;7959;7913,LRRC69;S100Z;SLCO1B1;ZFP37;CBS;TMC3;HMX2;TFR2;C22orf31;MLN;KRT37;KLB;SLFN11;UNC5D;ZRANB3;LDHAL6A;ZNF274;PLA2G2F;ZNF114;ZCWPW2
COAD,27,CV-Cox-Lasso,0.009051427265548676,216,54,2804,5172;6252;1612;5589;4628;1424;5393;7916;7848;5618;118;3160;104;7475;3;338;5538;4354;4161;1404,ORM1;S100Z;CLUL1;PNLDC1;MOBP;CELSR1;PEX5L;ZDHHC19;WNT1;POP1;ADAD2;GPR87;ACTBL2;TP53TG3B;A2ML1;ANGPTL6;PLD4;LRRC69;LCN8;CEACAM20
COAD,27,CV-Cox-EN,0.0055581024638697634,216,54,4310,7234;5393;4354;3427;4170;717;4596;4759;6498;1086;5686;8128;6175;7052;959;7211;3749;3;6234;5792,THEG;PEX5L;LRRC69;HMX2;LDHAL6A;BPI;MLN;MYH16;SIGLEC14;CAMK2B;PRB2;ZNF682;RPL39L;SYCE2;C5orf38;TFR2;IRX2;A2ML1;RYR2;PSORS1C3
COAD,28,CV-Cox-Lasso,0.009051427265548676,216,55,279,7201;1507;886;3808;7756;5423;1060;419;6899;6005;7701;848;6488;5645;5089;7334;1678;4642;1767;6175,TFAP2B;CHRND;C1orf61;JAKMIP3;VAX1;PHF21B;CACNG7;APOBEC2;SPINK6;REG3A;UGT3A1;C1QL4;SHISA7;PPBP;NUDT12;TMEM171;COL28A1;MPL;CRHR1;RPL39L
COAD,28,CV-Cox-EN,0.0055581024638697634,216,55,4625,7201;5393;1060;7701;7234;6328;1732;3878;1507;4354;4903;717;4220;2855;6909;1853;959;419;7811;7726,TFAP2B;PEX5L;CACNG7;UGT3A1;THEG;SCRT1;CPLX3;KCNJ6;CHRND;LRRC69;NEUROD2;BPI;LHX3;FUT9;SPOCK3;CUX2;C5orf38;APOBEC2;WDR16;UPK2
COAD,29,CV-Cox-Lasso,0.009051427265548676,216,47,444,7201;1060;886;1507;3110;419;7916;5937;7544;6488;4220;2385;5630;7756;1442;6844;4088;1481;7216;7220,TFAP2B;CACNG7;C1orf61;CHRND;GPR123;APOBEC2;ZDHHC19;RASA4;TRIM72;SHISA7;LHX3;ERBB4;POU3F3;VAX1;CER1;SOX15;KRT24;CHIT1;TGFB1I1;TGFBR2
COAD,29,CV-Cox-EN,0.0055581024638697634,216,47,4500,7201;7701;1060;4220;6328;1732;4903;3110;6488;1507;1605;728;1442;1853;3494;2855;419;3427;3862;4354,TFAP2B;UGT3A1;CACNG7;LHX3;SCRT1;CPLX3;NEUROD2;GPR123;SHISA7;CHRND;CLPS;BTBD17;CER1;CUX2;HRH3;FUT9;APOBEC2;HMX2;KCNH7;LRRC69
COAD,30,CV-Cox-Lasso,0.009051427265548676,216,52,2860,7201;7701;6660;886;4903;7196;7757;3878;1888;3141;2059;4354;8104;5729;1164;7874;78;3242;1032;2807,TFAP2B;UGT3A1;SLC38A8;C1orf61;NEUROD2;TEX15;VAX2;KCNJ6;CYP1A1;GPR21;DLGAP1;LRRC69;ZNF596;PRMT8;CCDC135;XAF1;ACMSD;GSTP1;CA9;FOXN4
COAD,30,CV-Cox-EN,0.0055581024638697634,216,52,4535,7201;4903;1060;7701;1732;4354;6488;6328;1442;728;1605;3862;1507;2855;4220;1853;3494;8128;7856;7475,TFAP2B;NEUROD2;CACNG7;UGT3A1;CPLX3;LRRC69;SHISA7;SCRT1;CER1;BTBD17;CLPS;KCNH7;CHRND;FUT9;LHX3;CUX2;HRH3;ZNF682;WNT3A;TP53TG3B
