Cancer,Method,alpha,full_fit_nonzero,eligible_at_least_top20,mean_validation_cindex,selected,fold_1_cindex,fold_2_cindex,fold_3_cindex,fold_4_cindex,fold_5_cindex
LUAD,CV-Cox-EN,0.08469834140589584,117,True,0.6109037923934412,False,0.6038709677419355,0.6407355021216408,0.5865650969529086,0.6171875,0.6061598951507209
LUAD,CV-Cox-EN,0.07526496337221414,144,True,0.6124656782809523,False,0.607741935483871,0.6471004243281471,0.5789473684210527,0.625,0.6035386631716907
LUAD,CV-Cox-EN,0.06688223898356538,173,True,0.6138347445955671,False,0.6,0.652050919377652,0.5844875346260388,0.6271306818181818,0.6055045871559633
LUAD,CV-Cox-EN,0.05943315044654833,192,True,0.6131456766977511,False,0.5961290322580645,0.6577086280056577,0.5796398891966759,0.6221590909090909,0.6100917431192661
LUAD,CV-Cox-EN,0.052813712963018795,218,True,0.6117377426592588,False,0.5935483870967742,0.6584158415841584,0.5831024930747922,0.6207386363636364,0.6028833551769331
LUAD,CV-Cox-EN,0.046931523164815366,247,True,0.617026261626387,False,0.5948387096774194,0.6661951909476662,0.5893351800554016,0.6207386363636364,0.6140235910878112
LUAD,CV-Cox-EN,0.04170446921828584,263,True,0.6147329224186932,False,0.5916129032258064,0.6640735502121641,0.5872576177285319,0.6193181818181818,0.6114023591087812
LUAD,CV-Cox-EN,0.03705958459244892,283,True,0.6115137755496424,False,0.5909677419354838,0.6605374823196606,0.5810249307479224,0.6136363636363636,0.6114023591087812
LUAD,CV-Cox-EN,0.032932029490083704,305,True,0.6053012672998563,False,0.5903225806451613,0.6534653465346535,0.5775623268698061,0.6022727272727273,0.6028833551769331
LUAD,CV-Cox-EN,0.0292641857231373,320,True,0.6013440267292547,False,0.5922580645161291,0.6506364922206507,0.5664819944598338,0.5944602272727273,0.6028833551769331
LUAD,CV-Cox-EN,0.026004852397455338,336,True,0.5976030732034331,False,0.5941935483870968,0.6421499292786421,0.5588642659279779,0.5866477272727273,0.6061598951507209
LUAD,CV-Cox-EN,0.023108531179077692,374,True,0.5958128251386816,False,0.5974193548387097,0.6393210749646393,0.5526315789473685,0.5802556818181818,0.6094364351245085
LUAD,CV-Cox-EN,0.020534791164846602,395,True,0.5921148659667718,False,0.5935483870967742,0.6371994342291372,0.5457063711911357,0.5759943181818182,0.6081258191349934
LUAD,CV-Cox-EN,0.018247704491302596,417,True,0.5892817390043634,False,0.5941935483870968,0.6294200848656294,0.5429362880886427,0.5717329545454546,0.6081258191349934
LUAD,CV-Cox-EN,0.016215344803307732,437,True,0.5865136882472007,False,0.5929032258064516,0.6251768033946252,0.538781163434903,0.5688920454545454,0.6068152031454783
LUAD,CV-Cox-EN,0.014409341581319611,454,True,0.5861572360017127,False,0.5935483870967742,0.6216407355021216,0.5380886426592798,0.5667613636363636,0.6107470511140236
LUAD,CV-Cox-EN,0.012804484105992772,469,True,0.5857476541339779,False,0.5929032258064516,0.6216407355021216,0.5373961218836565,0.5660511363636364,0.6107470511140236
LUAD,CV-Cox-EN,0.011378369531691431,492,True,0.5857838291144655,False,0.5993548387096774,0.6181046676096181,0.5332409972299169,0.5674715909090909,0.6107470511140236
LUAD,CV-Cox-EN,0.01011109015623132,510,True,0.5840150241913795,False,0.5987096774193549,0.6152758132956153,0.5339335180055401,0.5653409090909091,0.6068152031454783
LUAD,CV-Cox-EN,0.008984955521324191,537,True,0.5803090660432202,False,0.5954838709677419,0.6039603960396039,0.5318559556786704,0.5660511363636364,0.6041939711664482
LUAD,CV-Cox-EN,0.007984245464414308,561,True,0.5789163638158928,False,0.5954838709677419,0.5975954738330976,0.5339335180055401,0.5653409090909091,0.6022280471821756
LUAD,CV-Cox-EN,0.007094990674658936,579,True,0.5795721171244741,False,0.5967741935483871,0.5968882602545968,0.5353185595567868,0.5653409090909091,0.6035386631716907
LUAD,CV-Cox-EN,0.006304777689746281,605,True,0.578564649978316,False,0.5993548387096774,0.594059405940594,0.5346260387811634,0.5632102272727273,0.601572739187418
LUAD,CV-Cox-EN,0.005602575611423659,633,True,0.5782554316731108,False,0.6,0.5912305516265912,0.5353185595567868,0.5625,0.6022280471821756
LUAD,CV-Cox-EN,0.004978582120788838,660,True,0.5780794719556066,False,0.6,0.5919377652050919,0.5332409972299169,0.5603693181818182,0.6048492791612058
LUAD,CV-Cox-EN,0.004424086643810576,686,True,0.5773786342885688,False,0.6006451612903225,0.5876944837340877,0.53601108033241,0.5596590909090909,0.6028833551769331
LUAD,CV-Cox-EN,0.003931348756951293,718,True,0.5782294371289243,False,0.6064516129032258,0.5841584158415841,0.5353185595567868,0.5603693181818182,0.6048492791612058
LUAD,CV-Cox-EN,0.003493490135507442,742,True,0.5782153038112448,False,0.6083870967741936,0.5848656294200849,0.5346260387811634,0.5596590909090909,0.6035386631716907
LUAD,CV-Cox-EN,0.003104398536331386,767,True,0.5772752384692216,False,0.607741935483871,0.5834512022630834,0.5332409972299169,0.5603693181818182,0.601572739187418
