Cancer,Method,alpha,full_fit_nonzero,eligible_at_least_top20,mean_validation_cindex,selected,fold_1_cindex,fold_2_cindex,fold_3_cindex,fold_4_cindex,fold_5_cindex
LIHC,CV-Cox-Lasso,0.010631569421257547,230,True,0.5973776811171512,False,0.6355394378966455,0.6059245960502693,0.6384692849949648,0.5117647058823529,0.5951903807615231
LIHC,CV-Cox-Lasso,0.009447465792103461,232,True,0.596742517750802,False,0.6310063463281959,0.6014362657091562,0.6354481369587109,0.5186274509803922,0.5971943887775552
LIHC,CV-Cox-Lasso,0.008395243106300262,229,True,0.5949137820915931,False,0.6228467815049864,0.6005385996409336,0.6354481369587109,0.5225490196078432,0.593186372745491
LIHC,CV-Cox-Lasso,0.0074602129676713865,233,True,0.5929708839630725,False,0.6183136899365367,0.5951526032315978,0.6374622356495468,0.5137254901960784,0.6002004008016032
LIHC,CV-Cox-Lasso,0.00662932291755147,240,True,0.5933959122566754,False,0.6137805983680871,0.5897666068222621,0.6414904330312186,0.5137254901960784,0.6082164328657315
LIHC,CV-Cox-Lasso,0.005890974230309531,241,True,0.5933902548090859,False,0.6110607434270172,0.59245960502693,0.6455186304128903,0.5147058823529411,0.6032064128256514
LIHC,CV-Cox-Lasso,0.005234860002111451,242,True,0.5936422722804156,False,0.6101541251133273,0.5915619389587073,0.648539778449144,0.5127450980392156,0.6052104208416834
LIHC,CV-Cox-Lasso,0.004651821272738179,236,True,0.5936854746866987,False,0.6101541251133273,0.5906642728904847,0.6535750251762337,0.5088235294117647,0.6052104208416834
LIHC,CV-Cox-Lasso,0.00413371917200676,238,True,0.5953031441855481,False,0.6056210335448776,0.59245960502693,0.6576032225579054,0.5186274509803922,0.6022044088176353
LIHC,CV-Cox-Lasso,0.0036733213060350534,241,True,0.5952069829997271,False,0.6019945602901179,0.5915619389587073,0.6646525679758308,0.5186274509803922,0.5991983967935872
LIHC,CV-Cox-Lasso,0.0032642007973707134,246,True,0.5948977557156417,False,0.5947416137805984,0.5933572710951526,0.6626384692849949,0.5225490196078432,0.6012024048096193
LIHC,CV-Cox-Lasso,0.002900646569645308,283,True,0.5950938341470142,False,0.5947416137805984,0.5933572710951526,0.6626384692849949,0.5235294117647059,0.6012024048096193
LIHC,CV-Cox-Lasso,0.002577583624381288,325,True,0.5952751578097522,False,0.5956482320942883,0.5933572710951526,0.6626384692849949,0.5235294117647059,0.6012024048096193
LIHC,CV-Cox-Lasso,0.002290502197063946,368,True,0.5948786785767763,False,0.5956482320942883,0.5933572710951526,0.6626384692849949,0.5225490196078432,0.6002004008016032
LIHC,CV-Cox-Lasso,0.002035394803539725,412,True,0.5946765272356491,False,0.5974614687216682,0.5915619389587073,0.6616314199395771,0.5235294117647059,0.5991983967935872
LIHC,CV-Cox-Lasso,0.0018087002979464317,446,True,0.5948586322800001,False,0.599274705349048,0.5906642728904847,0.6606243705941591,0.5235294117647059,0.6002004008016032
LIHC,CV-Cox-Lasso,0.0016072541612576947,487,True,0.5954427756809053,False,0.600181323662738,0.5906642728904847,0.6626384692849949,0.5235294117647059,0.6002004008016032
